customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,subscription_status,churn_flag,active_flag,monthly_revenue,Revenue,subscription_duration,clv_per_customer,cohort_month,cancel_month,months_since_join
216775344,2023-06-28,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
135364787,2023-06-28,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
148107179,2023-06-28,2023-08-04,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-06,2023-08,2
215904194,2023-06-28,2023-07-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
217988577,2023-06-28,2023-07-26,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
146124679,2023-06-28,2023-07-28,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
217819772,2023-06-29,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
217996629,2023-06-29,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
152621756,2023-06-29,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
218006807,2023-06-29,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
218045202,2023-06-29,2023-08-29,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-06,2023-08,2
122215146,2023-06-29,2023-08-13,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-06,2023-08,2
218003864,2023-06-29,2023-07-28,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
218088770,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
217856893,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
156054912,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
218059054,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
218074245,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
204774586,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
215941440,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
205547323,2023-06-30,,39,month,No,Active,0,1,39,0,34,1326,2023-06,,34
140062581,2023-06-30,,39,month,Yes,Active,0,1,39,0,34,1326,2023-06,,34
217932519,2023-06-30,2023-07-01,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
217982048,2023-06-30,2023-07-01,39,month,No,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
218066467,2023-06-30,2023-08-31,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-06,2023-08,2
218046034,2023-06-30,2023-09-06,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-06,2023-09,3
217697744,2023-06-30,2023-07-27,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-06,2023-07,1
217942738,2023-07-01,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218133628,2023-07-01,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
118508852,2023-07-01,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218120267,2023-07-01,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218095541,2023-07-01,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217626801,2023-07-01,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
151555660,2023-07-01,2023-08-31,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217110820,2023-07-01,2023-08-04,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217932519,2023-07-01,2023-08-31,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218164848,2023-07-02,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217526484,2023-07-02,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
214940948,2023-07-02,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218144586,2023-07-02,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217863596,2023-07-02,2023-08-20,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218098580,2023-07-02,2023-08-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
215602271,2023-07-02,2023-07-27,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218202086,2023-07-03,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217927897,2023-07-03,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217856402,2023-07-03,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217588559,2023-07-03,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
212136438,2023-07-03,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
138548670,2023-07-03,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217588559,2023-07-03,2023-07-03,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
171893540,2023-07-03,2023-08-20,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
202412363,2023-07-03,2023-07-22,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218129311,2023-07-03,2023-08-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218092565,2023-07-03,2023-08-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
150436862,2023-07-04,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218211840,2023-07-04,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218235209,2023-07-04,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
132631414,2023-07-04,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218254260,2023-07-04,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218095604,2023-07-04,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
147845964,2023-07-04,2023-07-04,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218242871,2023-07-04,2023-08-04,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218238016,2023-07-04,2023-09-03,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
217387951,2023-07-04,2023-08-04,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218236754,2023-07-04,2023-07-11,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218307564,2023-07-05,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
150521180,2023-07-05,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
135240372,2023-07-05,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218275834,2023-07-05,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218028076,2023-07-05,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
164254865,2023-07-05,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218274904,2023-07-05,2023-07-06,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
208473540,2023-07-05,2023-09-08,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218233516,2023-07-05,2023-08-08,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218261606,2023-07-05,2023-08-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218289472,2023-07-05,2023-07-06,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
215946425,2023-07-05,2023-07-29,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218284850,2023-07-05,2023-07-29,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
202151053,2023-07-06,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
112301350,2023-07-06,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218300918,2023-07-06,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
205452800,2023-07-06,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218278300,2023-07-06,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
216920844,2023-07-06,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
127100688,2023-07-06,2023-08-02,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218345379,2023-07-06,2023-08-13,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
183507186,2023-07-06,2023-08-06,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218133430,2023-07-07,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
147813476,2023-07-07,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218375754,2023-07-07,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
216000482,2023-07-07,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
161549477,2023-07-07,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
133444654,2023-07-07,2023-07-10,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
217883594,2023-07-07,2023-07-27,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
197752733,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
175884318,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218413958,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218434925,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
156817946,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218427268,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
208492287,2023-07-08,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217499098,2023-07-08,2023-07-09,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
215723331,2023-07-08,2023-08-15,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
122616074,2023-07-09,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218367490,2023-07-09,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218415420,2023-07-09,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
135785962,2023-07-09,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
206121650,2023-07-09,2023-07-10,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218129819,2023-07-09,2023-08-03,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217766676,2023-07-09,2023-07-27,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
216886336,2023-07-10,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217991032,2023-07-10,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
145797162,2023-07-10,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217581606,2023-07-10,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218459038,2023-07-10,2023-07-11,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218526124,2023-07-10,2023-07-11,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
216335430,2023-07-10,2023-07-10,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218519862,2023-07-10,2023-07-11,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218496811,2023-07-10,2023-07-10,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218490122,2023-07-10,2023-07-11,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
216337502,2023-07-10,2023-07-10,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
143111905,2023-07-10,2023-08-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217709772,2023-07-10,2023-08-12,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
214924190,2023-07-10,2023-08-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217914198,2023-07-10,2023-07-30,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
217773501,2023-07-10,2023-07-10,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
215311765,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218554220,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
209743418,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218553244,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218548492,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217958138,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218365623,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218512642,2023-07-11,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218569099,2023-07-11,2023-09-05,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218304590,2023-07-11,2023-08-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
215390636,2023-07-11,2023-09-07,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218538760,2023-07-11,2023-08-18,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218544489,2023-07-11,2023-08-11,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
180161087,2023-07-11,2023-08-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218484551,2023-07-11,2023-08-18,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218570737,2023-07-11,2023-07-12,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218526607,2023-07-12,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
211011508,2023-07-12,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218610100,2023-07-12,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
206055148,2023-07-12,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
150509877,2023-07-12,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218498112,2023-07-12,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218624538,2023-07-12,2023-08-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218467300,2023-07-12,2023-08-13,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218509554,2023-07-12,2023-07-22,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218257588,2023-07-13,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218114325,2023-07-13,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218325441,2023-07-13,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218235047,2023-07-13,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218598866,2023-07-13,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218644881,2023-07-13,2023-08-16,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218509727,2023-07-13,2023-08-09,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
150623785,2023-07-13,2023-08-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218586552,2023-07-13,2023-08-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218514844,2023-07-13,2023-07-17,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218694806,2023-07-14,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218678174,2023-07-14,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218695487,2023-07-14,2023-09-08,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218678790,2023-07-14,2023-08-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217499098,2023-07-14,2023-08-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217976753,2023-07-14,2023-08-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
199359226,2023-07-14,2023-07-15,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
121814098,2023-07-15,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
215605718,2023-07-15,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218325705,2023-07-15,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
208598253,2023-07-15,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218655628,2023-07-15,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
185602413,2023-07-15,2023-07-16,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
154082747,2023-07-15,2023-07-23,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218017402,2023-07-15,2023-08-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218792880,2023-07-16,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218761808,2023-07-16,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
149303812,2023-07-16,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
216144261,2023-07-16,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
215976742,2023-07-16,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218617631,2023-07-16,2023-08-23,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218770458,2023-07-16,2023-08-03,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218720472,2023-07-16,2023-08-19,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218846909,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
214714278,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218529158,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218837719,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
194367477,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218300066,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218553583,2023-07-17,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
149657162,2023-07-17,2023-07-18,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
125920876,2023-07-17,2023-08-24,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217403566,2023-07-17,2023-08-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218677370,2023-07-17,2023-08-15,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218598875,2023-07-17,2023-08-24,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
203116529,2023-07-17,2023-07-17,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218808831,2023-07-17,2023-09-01,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218844240,2023-07-18,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218863419,2023-07-18,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218445704,2023-07-18,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
149411976,2023-07-18,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218862674,2023-07-18,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218851122,2023-07-18,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
153402484,2023-07-18,2023-09-01,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218848831,2023-07-18,2023-08-26,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
159639128,2023-07-18,2023-07-18,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
214638700,2023-07-18,2023-07-19,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218850789,2023-07-18,2023-08-18,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
155510287,2023-07-18,2023-08-12,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218677703,2023-07-18,2023-07-24,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218878930,2023-07-18,2023-07-20,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218935022,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218925198,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218927120,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218930176,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
216185482,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218814342,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218764310,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218814328,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
149144586,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217635511,2023-07-19,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218924256,2023-07-19,2023-08-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218898552,2023-07-19,2023-08-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
149657162,2023-07-19,2023-09-03,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218581958,2023-07-19,2023-07-26,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
214943384,2023-07-20,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
147832373,2023-07-20,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
204362311,2023-07-20,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217137211,2023-07-20,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218942852,2023-07-20,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218715020,2023-07-20,2023-09-05,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218701308,2023-07-20,2023-07-21,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218979443,2023-07-20,2023-08-15,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218543315,2023-07-20,2023-09-04,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
218281726,2023-07-21,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
144972422,2023-07-21,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219017513,2023-07-21,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218096762,2023-07-21,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
134289850,2023-07-21,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
205210815,2023-07-21,2023-07-22,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
218684970,2023-07-21,2023-08-28,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
219045318,2023-07-22,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218428977,2023-07-22,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
156587706,2023-07-22,2023-07-23,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
219034826,2023-07-22,2023-07-23,39,month,No,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
204380751,2023-07-22,2023-08-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
215315438,2023-07-22,2023-08-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
213774184,2023-07-22,2023-08-29,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
206121650,2023-07-23,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219059958,2023-07-23,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
204639997,2023-07-23,2023-07-23,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-07,2023-07,0
201817514,2023-07-23,2023-08-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
219065931,2023-07-23,2023-08-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
143627373,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218675428,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219057820,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219115854,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
204826054,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219072554,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219088631,2023-07-24,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218861750,2023-07-24,2023-08-31,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
217513777,2023-07-24,2023-08-02,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218805370,2023-07-24,2023-08-08,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
219128709,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
217998036,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219100886,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
214586480,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219110064,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
157374056,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
219058076,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
218011483,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
216543186,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
151239214,2023-07-25,,39,month,Yes,Active,0,1,39,0,33,1287,2023-07,,33
152760748,2023-07-25,2023-08-20,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
182102820,2023-07-25,2023-09-01,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
215005163,2023-07-25,2023-08-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
219136846,2023-07-25,2023-08-02,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218795222,2023-07-25,2023-08-23,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
208706876,2023-07-25,2023-08-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-07,2023-08,1
218701308,2023-07-25,2023-09-01,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-07,2023-09,2
